Date,Product_Line,Defect_Type,Shift,Inspector,Units_Inspected,Defects_Found,Pass,Defect_Rate_%
2024-10-05,Sub-System Z,No Defect,Morning,Inspector 1,195,0,1,0.0
2024-10-05,Assembly B,Dimensional Error,Night,Inspector 3,144,12,0,8.33
2024-10-06,Assembly A,Material Flaw,Morning,Inspector 2,248,3,0,1.21
2024-10-07,Assembly B,No Defect,Morning,Inspector 3,53,0,1,0.0
2024-10-07,Component X,No Defect,Morning,Inspector 1,80,0,1,0.0
2024-10-07,Component X,No Defect,Night,Inspector 3,257,0,1,0.0
2024-10-07,Component Y,No Defect,Afternoon,Inspector 4,102,0,1,0.0
2024-10-07,Assembly A,No Defect,Afternoon,Inspector 3,111,0,1,0.0
2024-10-08,Sub-System Z,No Defect,Afternoon,Inspector 4,138,0,1,0.0
2024-10-08,Component Y,No Defect,Morning,Inspector 4,124,0,1,0.0
2024-10-09,Component X,Dimensional Error,Night,Inspector 3,82,11,0,13.41
2024-10-10,Assembly B,No Defect,Night,Inspector 2,271,0,1,0.0
2024-10-10,Component Y,No Defect,Morning,Inspector 2,161,0,1,0.0
2024-10-10,Assembly B,Dimensional Error,Afternoon,Inspector 2,71,8,0,11.27
2024-10-11,Sub-System Z,Material Flaw,Night,Inspector 4,228,6,0,2.63
2024-10-11,Component Y,No Defect,Afternoon,Inspector 1,283,0,1,0.0
2024-10-11,Assembly B,No Defect,Night,Inspector 4,236,0,1,0.0
2024-10-11,Assembly B,Material Flaw,Morning,Inspector 1,62,5,0,8.06
2024-10-11,Assembly A,No Defect,Afternoon,Inspector 1,168,0,1,0.0
2024-10-11,Sub-System Z,No Defect,Afternoon,Inspector 3,87,0,1,0.0
2024-10-11,Assembly A,No Defect,Morning,Inspector 1,202,0,1,0.0
2024-10-11,Component Y,Material Flaw,Afternoon,Inspector 4,114,5,0,4.39
2024-10-11,Assembly B,No Defect,Morning,Inspector 3,236,0,1,0.0
2024-10-12,Component Y,Material Flaw,Night,Inspector 1,172,1,0,0.58
2024-10-12,Component X,No Defect,Night,Inspector 4,130,0,1,0.0
2024-10-12,Sub-System Z,No Defect,Morning,Inspector 3,233,0,1,0.0
2024-10-13,Sub-System Z,Dimensional Error,Night,Inspector 2,157,12,0,7.64
2024-10-13,Assembly B,Dimensional Error,Night,Inspector 2,294,13,0,4.42
2024-10-13,Assembly A,Assembly Fault,Afternoon,Inspector 4,141,13,0,9.22
2024-10-13,Component X,No Defect,Morning,Inspector 2,102,0,1,0.0
2024-10-13,Assembly A,No Defect,Afternoon,Inspector 3,173,0,1,0.0
2024-10-13,Assembly B,No Defect,Morning,Inspector 3,133,0,1,0.0
2024-10-14,Assembly A,Surface Defect,Night,Inspector 2,185,10,0,5.41
2024-10-14,Component Y,No Defect,Night,Inspector 3,96,0,1,0.0
2024-10-15,Component Y,No Defect,Night,Inspector 1,148,0,1,0.0
2024-10-16,Component Y,Surface Defect,Afternoon,Inspector 3,258,13,0,5.04
2024-10-16,Component Y,Dimensional Error,Night,Inspector 1,286,11,0,3.85
2024-10-16,Sub-System Z,Assembly Fault,Afternoon,Inspector 3,59,12,0,20.34
2024-10-16,Assembly A,No Defect,Night,Inspector 3,198,0,1,0.0
2024-10-16,Sub-System Z,Surface Defect,Afternoon,Inspector 1,214,10,0,4.67
2024-10-17,Assembly B,No Defect,Afternoon,Inspector 4,215,0,1,0.0
2024-10-17,Assembly A,Surface Defect,Night,Inspector 4,96,13,0,13.54
2024-10-18,Assembly B,No Defect,Afternoon,Inspector 4,115,0,1,0.0
2024-10-18,Sub-System Z,No Defect,Morning,Inspector 4,111,0,1,0.0
2024-10-19,Component X,Assembly Fault,Night,Inspector 1,62,2,0,3.23
2024-10-19,Component X,Surface Defect,Morning,Inspector 4,228,8,0,3.51
2024-10-20,Component Y,Surface Defect,Morning,Inspector 4,66,12,0,18.18
2024-10-20,Assembly B,No Defect,Morning,Inspector 1,53,0,1,0.0
2024-10-20,Assembly A,No Defect,Night,Inspector 1,107,0,1,0.0
2024-10-20,Assembly B,Material Flaw,Afternoon,Inspector 4,70,3,0,4.29
2024-10-20,Component Y,Dimensional Error,Night,Inspector 1,98,14,0,14.29
2024-10-20,Component X,No Defect,Night,Inspector 2,222,0,1,0.0
2024-10-21,Sub-System Z,Surface Defect,Afternoon,Inspector 1,204,10,0,4.9
2024-10-22,Assembly A,No Defect,Night,Inspector 3,219,0,1,0.0
2024-10-22,Component Y,No Defect,Afternoon,Inspector 1,219,0,1,0.0
2024-10-22,Component Y,Surface Defect,Afternoon,Inspector 2,284,9,0,3.17
2024-10-22,Component X,Material Flaw,Night,Inspector 3,158,12,0,7.59
2024-10-22,Assembly A,No Defect,Afternoon,Inspector 4,247,0,1,0.0
2024-10-23,Component X,No Defect,Night,Inspector 4,71,0,1,0.0
2024-10-23,Sub-System Z,No Defect,Night,Inspector 4,60,0,1,0.0
2024-10-24,Assembly B,Assembly Fault,Afternoon,Inspector 2,267,1,0,0.37
2024-10-24,Component X,Dimensional Error,Morning,Inspector 3,117,8,0,6.84
2024-10-24,Assembly B,No Defect,Morning,Inspector 1,51,0,1,0.0
2024-10-25,Assembly B,Assembly Fault,Morning,Inspector 3,249,10,0,4.02
2024-10-25,Sub-System Z,No Defect,Afternoon,Inspector 2,166,0,1,0.0
2024-10-25,Sub-System Z,No Defect,Night,Inspector 2,64,0,1,0.0
2024-10-26,Assembly A,No Defect,Night,Inspector 2,255,0,1,0.0
2024-10-26,Sub-System Z,No Defect,Afternoon,Inspector 3,119,0,1,0.0
2024-10-27,Sub-System Z,No Defect,Night,Inspector 2,136,0,1,0.0
2024-10-27,Sub-System Z,No Defect,Morning,Inspector 1,165,0,1,0.0
2024-10-27,Component Y,No Defect,Morning,Inspector 1,95,0,1,0.0
2024-10-27,Assembly B,No Defect,Afternoon,Inspector 2,220,0,1,0.0
2024-10-27,Assembly B,No Defect,Morning,Inspector 2,86,0,1,0.0
2024-10-27,Assembly A,Dimensional Error,Afternoon,Inspector 1,183,14,0,7.65
2024-10-28,Sub-System Z,No Defect,Morning,Inspector 2,100,0,1,0.0
2024-10-28,Assembly B,No Defect,Morning,Inspector 1,120,0,1,0.0
2024-10-29,Component Y,No Defect,Night,Inspector 4,97,0,1,0.0
2024-10-29,Sub-System Z,No Defect,Afternoon,Inspector 3,256,0,1,0.0
2024-10-29,Assembly B,No Defect,Afternoon,Inspector 4,51,0,1,0.0
2024-10-29,Sub-System Z,No Defect,Morning,Inspector 4,114,0,1,0.0
2024-10-29,Sub-System Z,No Defect,Night,Inspector 3,283,0,1,0.0
2024-10-30,Component X,No Defect,Night,Inspector 4,235,0,1,0.0
2024-10-31,Sub-System Z,Assembly Fault,Afternoon,Inspector 2,272,11,0,4.04
2024-11-01,Assembly A,No Defect,Morning,Inspector 3,61,0,1,0.0
2024-11-02,Component Y,No Defect,Morning,Inspector 4,188,0,1,0.0
2024-11-02,Component Y,Dimensional Error,Night,Inspector 1,87,8,0,9.2
2024-11-03,Component Y,No Defect,Night,Inspector 3,205,0,1,0.0
2024-11-03,Sub-System Z,No Defect,Night,Inspector 3,63,0,1,0.0
2024-11-03,Assembly B,No Defect,Afternoon,Inspector 3,273,0,1,0.0
2024-11-03,Assembly A,Assembly Fault,Night,Inspector 3,144,6,0,4.17
2024-11-04,Component Y,No Defect,Afternoon,Inspector 1,241,0,1,0.0
2024-11-04,Sub-System Z,No Defect,Night,Inspector 3,228,0,1,0.0
2024-11-04,Assembly B,No Defect,Afternoon,Inspector 3,175,0,1,0.0
2024-11-05,Sub-System Z,No Defect,Morning,Inspector 4,122,0,1,0.0
2024-11-05,Component Y,No Defect,Night,Inspector 3,131,0,1,0.0
2024-11-06,Component Y,Dimensional Error,Morning,Inspector 1,189,10,0,5.29
2024-11-06,Assembly A,Assembly Fault,Morning,Inspector 3,64,12,0,18.75
2024-11-06,Assembly B,No Defect,Afternoon,Inspector 4,269,0,1,0.0
2024-11-06,Assembly B,No Defect,Afternoon,Inspector 1,224,0,1,0.0
2024-11-06,Component Y,Dimensional Error,Afternoon,Inspector 1,296,9,0,3.04
2024-11-06,Sub-System Z,Dimensional Error,Night,Inspector 1,184,10,0,5.43
2024-11-06,Assembly B,No Defect,Afternoon,Inspector 4,258,0,1,0.0
2024-11-07,Sub-System Z,No Defect,Night,Inspector 3,54,0,1,0.0
2024-11-07,Component X,No Defect,Morning,Inspector 3,159,0,1,0.0
2024-11-08,Component Y,No Defect,Morning,Inspector 1,184,0,1,0.0
2024-11-08,Sub-System Z,Assembly Fault,Morning,Inspector 1,140,8,0,5.71
2024-11-08,Component X,No Defect,Morning,Inspector 2,222,0,1,0.0
2024-11-09,Component Y,No Defect,Night,Inspector 2,268,0,1,0.0
2024-11-09,Component Y,No Defect,Night,Inspector 3,226,0,1,0.0
2024-11-09,Component Y,No Defect,Night,Inspector 1,178,0,1,0.0
2024-11-09,Assembly B,No Defect,Night,Inspector 2,125,0,1,0.0
2024-11-10,Assembly B,Material Flaw,Morning,Inspector 3,155,9,0,5.81
2024-11-10,Assembly B,No Defect,Morning,Inspector 3,115,0,1,0.0
2024-11-10,Component X,Material Flaw,Night,Inspector 1,230,6,0,2.61
2024-11-10,Sub-System Z,No Defect,Morning,Inspector 3,238,0,1,0.0
2024-11-11,Assembly A,No Defect,Afternoon,Inspector 2,150,0,1,0.0
2024-11-11,Component X,No Defect,Morning,Inspector 3,94,0,1,0.0
2024-11-11,Sub-System Z,No Defect,Morning,Inspector 1,219,0,1,0.0
2024-11-12,Assembly B,No Defect,Morning,Inspector 4,62,0,1,0.0
2024-11-12,Sub-System Z,No Defect,Morning,Inspector 1,260,0,1,0.0
2024-11-12,Assembly B,No Defect,Afternoon,Inspector 1,240,0,1,0.0
2024-11-14,Assembly A,No Defect,Morning,Inspector 1,186,0,1,0.0
2024-11-15,Sub-System Z,Dimensional Error,Morning,Inspector 1,281,2,0,0.71
2024-11-15,Assembly A,No Defect,Afternoon,Inspector 3,96,0,1,0.0
2024-11-15,Component X,Dimensional Error,Morning,Inspector 2,269,4,0,1.49
2024-11-15,Assembly B,Surface Defect,Night,Inspector 3,151,2,0,1.32
2024-11-16,Assembly A,No Defect,Night,Inspector 2,81,0,1,0.0
2024-11-16,Component Y,No Defect,Morning,Inspector 3,243,0,1,0.0
2024-11-17,Component X,Assembly Fault,Afternoon,Inspector 4,224,10,0,4.46
2024-11-17,Assembly A,No Defect,Afternoon,Inspector 4,76,0,1,0.0
2024-11-17,Component Y,No Defect,Night,Inspector 4,122,0,1,0.0
2024-11-18,Component Y,No Defect,Night,Inspector 2,256,0,1,0.0
2024-11-18,Component Y,No Defect,Night,Inspector 1,172,0,1,0.0
2024-11-18,Component Y,No Defect,Morning,Inspector 4,103,0,1,0.0
2024-11-18,Component X,No Defect,Night,Inspector 1,80,0,1,0.0
2024-11-18,Assembly B,No Defect,Night,Inspector 1,186,0,1,0.0
2024-11-18,Assembly A,No Defect,Afternoon,Inspector 2,180,0,1,0.0
2024-11-19,Assembly B,No Defect,Afternoon,Inspector 1,185,0,1,0.0
2024-11-19,Component Y,No Defect,Afternoon,Inspector 4,271,0,1,0.0
2024-11-19,Sub-System Z,Surface Defect,Morning,Inspector 3,178,5,0,2.81
2024-11-20,Component X,No Defect,Morning,Inspector 1,228,0,1,0.0
2024-11-20,Component Y,No Defect,Night,Inspector 3,258,0,1,0.0
2024-11-20,Sub-System Z,No Defect,Night,Inspector 1,264,0,1,0.0
2024-11-20,Component Y,No Defect,Afternoon,Inspector 3,176,0,1,0.0
2024-11-21,Sub-System Z,Material Flaw,Night,Inspector 3,192,1,0,0.52
2024-11-21,Component Y,Dimensional Error,Morning,Inspector 2,265,11,0,4.15
2024-11-22,Sub-System Z,Surface Defect,Afternoon,Inspector 3,184,11,0,5.98
2024-11-22,Component Y,No Defect,Afternoon,Inspector 2,171,0,1,0.0
2024-11-23,Sub-System Z,No Defect,Afternoon,Inspector 1,106,0,1,0.0
2024-11-23,Assembly B,No Defect,Afternoon,Inspector 3,171,0,1,0.0
2024-11-23,Sub-System Z,Surface Defect,Morning,Inspector 2,142,5,0,3.52
2024-11-24,Assembly A,Dimensional Error,Night,Inspector 3,132,6,0,4.55
2024-11-24,Assembly B,No Defect,Morning,Inspector 4,243,0,1,0.0
2024-11-25,Component X,Dimensional Error,Afternoon,Inspector 2,260,6,0,2.31
2024-11-25,Sub-System Z,No Defect,Night,Inspector 3,296,0,1,0.0
2024-11-25,Component Y,No Defect,Night,Inspector 1,100,0,1,0.0
2024-11-26,Component X,No Defect,Morning,Inspector 3,50,0,1,0.0
2024-11-26,Component X,No Defect,Morning,Inspector 4,188,0,1,0.0
2024-11-27,Sub-System Z,No Defect,Afternoon,Inspector 1,192,0,1,0.0
2024-11-27,Component Y,No Defect,Afternoon,Inspector 1,71,0,1,0.0
2024-11-27,Component Y,No Defect,Afternoon,Inspector 2,151,0,1,0.0
2024-11-28,Component X,Surface Defect,Morning,Inspector 3,249,8,0,3.21
2024-11-28,Assembly A,Material Flaw,Afternoon,Inspector 4,184,13,0,7.07
2024-11-28,Sub-System Z,Surface Defect,Afternoon,Inspector 4,164,9,0,5.49
2024-11-28,Assembly B,No Defect,Afternoon,Inspector 3,157,0,1,0.0
2024-11-29,Sub-System Z,No Defect,Morning,Inspector 2,195,0,1,0.0
2024-11-29,Component Y,No Defect,Night,Inspector 2,95,0,1,0.0
2024-11-29,Assembly A,No Defect,Night,Inspector 4,175,0,1,0.0
2024-11-29,Component X,Assembly Fault,Morning,Inspector 1,196,12,0,6.12
2024-11-29,Sub-System Z,Material Flaw,Night,Inspector 3,204,3,0,1.47
2024-11-30,Sub-System Z,No Defect,Afternoon,Inspector 3,207,0,1,0.0
2024-11-30,Assembly B,Surface Defect,Afternoon,Inspector 4,105,1,0,0.95
2024-11-30,Component X,Assembly Fault,Morning,Inspector 3,278,3,0,1.08
2024-11-30,Assembly A,Surface Defect,Morning,Inspector 1,209,7,0,3.35
2024-11-30,Sub-System Z,No Defect,Night,Inspector 3,158,0,1,0.0
2024-11-30,Sub-System Z,Material Flaw,Morning,Inspector 2,142,10,0,7.04
2024-12-01,Assembly B,No Defect,Afternoon,Inspector 1,97,0,1,0.0
2024-12-01,Assembly A,Assembly Fault,Morning,Inspector 2,264,3,0,1.14
2024-12-01,Assembly B,No Defect,Morning,Inspector 2,220,0,1,0.0
2024-12-01,Assembly A,No Defect,Afternoon,Inspector 3,169,0,1,0.0
2024-12-01,Component Y,No Defect,Night,Inspector 1,163,0,1,0.0
2024-12-02,Assembly B,No Defect,Night,Inspector 4,57,0,1,0.0
2024-12-02,Assembly B,No Defect,Afternoon,Inspector 4,103,0,1,0.0
2024-12-02,Component X,No Defect,Night,Inspector 3,66,0,1,0.0
2024-12-02,Assembly A,Assembly Fault,Afternoon,Inspector 1,194,6,0,3.09
2024-12-03,Component Y,No Defect,Afternoon,Inspector 3,66,0,1,0.0
2024-12-03,Sub-System Z,No Defect,Night,Inspector 2,83,0,1,0.0
2024-12-03,Sub-System Z,No Defect,Night,Inspector 1,75,0,1,0.0
2024-12-03,Sub-System Z,Assembly Fault,Afternoon,Inspector 4,195,8,0,4.1
2024-12-04,Sub-System Z,No Defect,Afternoon,Inspector 4,175,0,1,0.0
2024-12-04,Component Y,No Defect,Night,Inspector 4,58,0,1,0.0
2024-12-04,Assembly A,No Defect,Afternoon,Inspector 1,262,0,1,0.0
2024-12-04,Sub-System Z,No Defect,Afternoon,Inspector 4,140,0,1,0.0
2024-12-04,Component X,No Defect,Afternoon,Inspector 3,162,0,1,0.0
2024-12-05,Component X,No Defect,Night,Inspector 1,74,0,1,0.0
2024-12-06,Assembly A,No Defect,Morning,Inspector 4,84,0,1,0.0
2024-12-07,Assembly B,Material Flaw,Night,Inspector 2,133,5,0,3.76
2024-12-08,Assembly B,No Defect,Night,Inspector 1,68,0,1,0.0
2024-12-09,Component Y,No Defect,Morning,Inspector 3,117,0,1,0.0
2024-12-09,Component Y,No Defect,Night,Inspector 2,244,0,1,0.0
2024-12-09,Component X,Dimensional Error,Afternoon,Inspector 4,201,12,0,5.97
2024-12-09,Assembly A,No Defect,Morning,Inspector 2,86,0,1,0.0
2024-12-09,Component X,No Defect,Afternoon,Inspector 4,101,0,1,0.0
2024-12-10,Component Y,No Defect,Morning,Inspector 2,193,0,1,0.0
2024-12-10,Component X,Material Flaw,Morning,Inspector 1,261,12,0,4.6
2024-12-11,Sub-System Z,Surface Defect,Night,Inspector 2,252,1,0,0.4
2024-12-11,Component Y,No Defect,Night,Inspector 1,279,0,1,0.0
2024-12-11,Assembly B,No Defect,Night,Inspector 3,78,0,1,0.0
2024-12-11,Assembly A,No Defect,Afternoon,Inspector 1,200,0,1,0.0
2024-12-11,Component Y,No Defect,Afternoon,Inspector 3,93,0,1,0.0
2024-12-12,Assembly A,Assembly Fault,Night,Inspector 3,137,1,0,0.73
2024-12-12,Component X,Surface Defect,Afternoon,Inspector 2,50,13,0,26.0
2024-12-12,Component X,No Defect,Morning,Inspector 2,286,0,1,0.0
2024-12-12,Assembly B,No Defect,Afternoon,Inspector 1,153,0,1,0.0
2024-12-14,Component X,No Defect,Afternoon,Inspector 3,222,0,1,0.0
2024-12-15,Assembly A,Surface Defect,Afternoon,Inspector 1,194,6,0,3.09
2024-12-15,Assembly B,No Defect,Night,Inspector 1,215,0,1,0.0
2024-12-15,Component Y,No Defect,Night,Inspector 4,217,0,1,0.0
2024-12-15,Component X,No Defect,Morning,Inspector 2,287,0,1,0.0
2024-12-16,Assembly A,No Defect,Afternoon,Inspector 1,64,0,1,0.0
2024-12-16,Assembly B,No Defect,Night,Inspector 4,130,0,1,0.0
2024-12-16,Assembly A,Assembly Fault,Night,Inspector 1,299,13,0,4.35
2024-12-16,Component X,Material Flaw,Afternoon,Inspector 1,78,2,0,2.56
2024-12-16,Assembly A,No Defect,Afternoon,Inspector 3,77,0,1,0.0
2024-12-16,Component X,No Defect,Morning,Inspector 4,144,0,1,0.0
2024-12-17,Sub-System Z,Surface Defect,Morning,Inspector 2,273,14,0,5.13
2024-12-17,Assembly B,Surface Defect,Afternoon,Inspector 2,114,1,0,0.88
2024-12-17,Assembly B,No Defect,Afternoon,Inspector 1,161,0,1,0.0
2024-12-18,Assembly B,Surface Defect,Afternoon,Inspector 3,64,2,0,3.12
2024-12-18,Assembly A,No Defect,Morning,Inspector 4,230,0,1,0.0
2024-12-19,Assembly B,No Defect,Morning,Inspector 1,194,0,1,0.0
2024-12-19,Component X,Surface Defect,Afternoon,Inspector 3,239,3,0,1.26
2024-12-19,Sub-System Z,No Defect,Morning,Inspector 1,145,0,1,0.0
2024-12-20,Component X,No Defect,Night,Inspector 3,107,0,1,0.0
2024-12-20,Sub-System Z,No Defect,Night,Inspector 4,111,0,1,0.0
2024-12-20,Assembly A,Assembly Fault,Morning,Inspector 4,99,8,0,8.08
2024-12-20,Component X,No Defect,Afternoon,Inspector 3,131,0,1,0.0
2024-12-20,Component Y,No Defect,Morning,Inspector 3,125,0,1,0.0
2024-12-21,Component X,No Defect,Afternoon,Inspector 3,85,0,1,0.0
2024-12-22,Component Y,No Defect,Afternoon,Inspector 1,157,0,1,0.0
2024-12-22,Assembly A,No Defect,Morning,Inspector 4,291,0,1,0.0
2024-12-23,Assembly A,No Defect,Night,Inspector 1,178,0,1,0.0
2024-12-23,Sub-System Z,No Defect,Morning,Inspector 2,193,0,1,0.0
2024-12-24,Sub-System Z,No Defect,Afternoon,Inspector 3,217,0,1,0.0
2024-12-24,Sub-System Z,No Defect,Morning,Inspector 1,63,0,1,0.0
2024-12-25,Assembly A,Surface Defect,Morning,Inspector 2,234,14,0,5.98
2024-12-25,Component Y,No Defect,Night,Inspector 1,280,0,1,0.0
2024-12-25,Assembly B,No Defect,Night,Inspector 2,181,0,1,0.0
2024-12-26,Component X,Assembly Fault,Night,Inspector 4,141,12,0,8.51
2024-12-26,Component X,Surface Defect,Afternoon,Inspector 3,111,8,0,7.21
2024-12-26,Sub-System Z,Material Flaw,Night,Inspector 4,254,1,0,0.39
2024-12-26,Component X,Dimensional Error,Night,Inspector 2,234,2,0,0.85
2024-12-27,Component X,No Defect,Night,Inspector 2,174,0,1,0.0
2024-12-27,Sub-System Z,No Defect,Night,Inspector 2,213,0,1,0.0
2024-12-28,Component Y,Dimensional Error,Afternoon,Inspector 3,177,2,0,1.13
2024-12-28,Assembly B,No Defect,Afternoon,Inspector 3,249,0,1,0.0
2024-12-28,Sub-System Z,No Defect,Night,Inspector 4,181,0,1,0.0
2024-12-28,Assembly A,Assembly Fault,Afternoon,Inspector 1,164,12,0,7.32
2024-12-30,Assembly B,Dimensional Error,Night,Inspector 2,72,2,0,2.78
2024-12-30,Component Y,No Defect,Afternoon,Inspector 4,175,0,1,0.0
2024-12-31,Component Y,No Defect,Night,Inspector 4,57,0,1,0.0
